subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.4034598216394649,0.045723407809855,2005,Senegal,DHS_2005,1,2005,0.3679799864285649,0.4272102393301091,0.3168882209800276,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2006,,,1,2006,0.3608984422436624,0.4267707306714819,0.305014275365162,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2007,,,1,2007,0.3542245915674929,0.4226586478718689,0.2965669111908582,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2008,,,1,2008,0.3476370097895767,0.4156109260019615,0.2905990135233864,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2009,,,1,2009,0.3411163812016037,0.4056593689772868,0.2870804529714107,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.470336934916067,0.0660248199705536,2010,Senegal,DHS_2010,1,2010,0.3346563747893132,0.3923033508737647,0.2867488926316787,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2011,,,1,2011,0.3219020283375212,0.3786926464414959,0.2728827986188002,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.3029343377473845,0.0553186470781899,2012,Senegal,DHS_2012,1,2012,0.3097204509232256,0.3602731732745449,0.2641910081736907,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2013,,,1,2013,0.2914781404502249,0.3428065344787925,0.2443867957139485,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.283678276013082,0.071544602495321,2014,Senegal,DHS_2014,1,2014,0.2740048605321078,0.3209312461014397,0.2297100658477926,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.2561265353916601,0.0562025128788282,2015,Senegal,DHS_2015,1,2015,0.2598941260706902,0.3057152310799546,0.2161521794444877,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.142434621613261,0.0593710145243507,2016,Senegal,DHS_2016,1,2016,0.2487976682437837,0.296189650384528,0.2032595167234676,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.1780071302668326,0.037776204236661,2017,Senegal,DHS_2017,1,2017,0.2380903529231161,0.2859331387879864,0.1923438988276959,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.1568357800005995,0.0557954132861808,2018,Senegal,DHS_2018,1,2018,0.2202753840725427,0.2701690540366374,0.1735508494252938,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,0.1789368361084259,0.0736266012846446,2019,Senegal,DHS_2019,1,2019,0.2144524004340529,0.2678839201160275,0.1647307899470992,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2020,,,1,2020,0.2149927075083947,0.2756903715793979,0.158871116266953,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2021,,,1,2021,0.2151664091684548,0.2825967058624913,0.1537359532222432,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2022,,,1,2022,0.2152925675221293,0.2892150884471223,0.1491583307971731,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2023,,,1,2023,0.2153914473773537,0.2956302598602807,0.1450098117341984,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2024,,,1,2024,0.2154724127076186,0.3017921707606554,0.1411831686462338,2
Age 15-24:Parity 1+,Africa:Senegal:Dakar,,,2025,,,1,2025,0.2155347045869861,0.3077880431510318,0.1376104552842252,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.3197185472303687,0.4260072892505183,0.2325325365271566,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.3196578274737124,0.4175889379077773,0.2384038295111695,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.3194958814744081,0.4085165460020318,0.2446879235502314,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.3333333333333333,0.0580341760336232,1993,Senegal,DHS_1993,2,1993,0.3191612886842989,0.3982819540085356,0.2517886244561823,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.3195723094928413,0.4022070061025966,0.2490826396906935,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.3197805293312983,0.4048174521630388,0.2472873506359564,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.3198707677911673,0.4064805237571489,0.2461200834982674,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.319848169709821,0.4071632709262756,0.2455296732660142,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.3197178373560974,0.4070393639192963,0.2454968862607475,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.3194830343119953,0.4059262497389731,0.2459892403394457,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.3191475297844888,0.4038489453138548,0.2470140473821125,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.31871520056877,0.4007826060765542,0.2486078549203921,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.3181926098983526,0.3965511782772137,0.2508936789922115,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.3175907823123982,0.3909707216418307,0.253954235436879,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.3169275877710923,0.3838245499685432,0.2579761472480537,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.3541626822210519,0.0654565031503431,2005,Senegal,DHS_2005,2,2005,0.3165030107632882,0.3743879398713093,0.2637824408318703,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.3086211121926016,0.3690268261811683,0.2542699829682024,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.3010725851017412,0.3606802403373471,0.2473225662687312,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.2935692330937479,0.3495645729995599,0.2423718012885752,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.2860933494451189,0.3354885073867015,0.2397683955711267,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.2483171257730685,0.0256336428950534,2010,Senegal,DHS_2010,2,2010,0.2786290384471784,0.3172250956649999,0.2407984253600598,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.27754588852473,0.3220543017369534,0.2353614149681439,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.2581402185332546,0.0614193131688555,2012,Senegal,DHS_2012,2,2012,0.2767344642809151,0.3195649037340011,0.2357335959222884,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.2699854164269234,0.3151642782094927,0.2281577454928919,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.2569796383632173,0.0719502320477897,2014,Senegal,DHS_2014,2,2014,0.2634643761055602,0.3045537348668242,0.2254435234094335,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.2447510322829948,0.0460876512577642,2015,Senegal,DHS_2015,2,2015,0.2602051915952442,0.2986730289420766,0.2250493724556809,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.2784392280527508,0.0370992423915287,2016,Senegal,DHS_2016,2,2016,0.2604810670525908,0.2975445482958481,0.2270856458763421,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.294604130245682,0.0407664343625203,2017,Senegal,DHS_2017,2,2017,0.2566528125925134,0.2944237778808261,0.223104455275646,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.299729206838814,0.0547656709504392,2018,Senegal,DHS_2018,2,2018,0.2375322074450402,0.2773225207608987,0.2022239733528026,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,0.1597228741558317,0.0292639896240498,2019,Senegal,DHS_2019,2,2019,0.2261185327454953,0.2679944390209443,0.1881972480023991,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.2271107526252931,0.2795116848961533,0.1799779524961479,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.22761354399755,0.289152801003648,0.1734446657795024,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.2279950812398465,0.297850920155766,0.1678557702322692,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.2282748603941749,0.3058439069957031,0.1629174178478852,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.2284616946520447,0.3132674616932749,0.1584308491111744,2
Age 15-24:Parity 1+,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.2285604711105736,0.3202697724310511,0.154259129782786,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.3146717182490398,0.4188830230073654,0.2259239550413204,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.3144736083434183,0.4104635226085437,0.2315434530238075,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.3140476431568655,0.4013177636109115,0.2374277394306465,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2608695652173913,0.0587863927659663,1993,Senegal,DHS_1993,3,1993,0.3133169065024875,0.3910085922864284,0.2438614110911234,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.3162091129075794,0.3970451912588701,0.2443401812893092,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.3187938602349269,0.4017321529002626,0.2454710940095281,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.3211465584106709,0.4054097159926071,0.246994654489841,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.3232690736637049,0.4080533828394249,0.2490018230782294,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.3251626698570772,0.4095957329988891,0.2514288073298404,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.3268279738982369,0.4101000639338393,0.2543920181069783,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.3282664482199742,0.4093151125703374,0.2578755548498708,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.3294802277914207,0.4071477134529793,0.2620485314417072,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.3304751776153841,0.4034143094654954,0.2670221348630957,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.3312608775589536,0.3977621773895466,0.2731523553310298,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.3318583671610391,0.3894880831635071,0.2809105408134728,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.3447823959255043,0.0292157074676667,2005,Senegal,DHS_2005,3,2005,0.332597395687027,0.3769802008432153,0.2920040073479967,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.3247684951849236,0.3778365382959801,0.2777239732429492,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.3172012732757527,0.3732221858854207,0.2677637328250651,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.3095641811075879,0.3645478133289218,0.2607293342180567,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.3018433721409442,0.3519990527093354,0.2565107578969864,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2675511613730206,0.0317379597641132,2010,Senegal,DHS_2010,3,2010,0.294053732606062,0.3344163024814223,0.2562187807271717,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.2903455005556967,0.3358293776422146,0.2491183997588932,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2811877608187597,0.05062725198637,2012,Senegal,DHS_2012,3,2012,0.2868304660162848,0.329289378177252,0.2483238759535576,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.2769714846912003,0.3215194395029366,0.2375128797669443,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.3223626610146757,0.0466317652441815,2014,Senegal,DHS_2014,3,2014,0.2673342247383689,0.3065801354070685,0.2325154990794394,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2811994537054162,0.0420434871512934,2015,Senegal,DHS_2015,3,2015,0.2565263771871098,0.2930480031266214,0.2232743139603755,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.1791932492734362,0.050004286663455,2016,Senegal,DHS_2016,3,2016,0.2461886425426829,0.2820754615884713,0.2123343648065248,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2402667491730109,0.0341928592120992,2017,Senegal,DHS_2017,3,2017,0.2364182950969544,0.2702194369133367,0.204199846615791,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.1720121483211071,0.0234965296651258,2018,Senegal,DHS_2018,3,2018,0.2151874542556181,0.248861281998355,0.1832444064505801,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,0.2053230855792325,0.04301321040914,2019,Senegal,DHS_2019,3,2019,0.2109511849136569,0.2497295684697914,0.1746525487480149,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.2124875303755913,0.261309833603682,0.1675046900227908,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.2134566536410452,0.2711635759799835,0.1617835623660938,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.214209713713204,0.2800408168082699,0.1568817829483605,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.2147661898514009,0.2882057143403171,0.1524459392518178,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.2151377934499062,0.2957189474886615,0.14834490789975,2
Age 15-24:Parity 1+,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.2153286542874085,0.3026581648298602,0.144468811621671,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1990,,,4,1990,0.3457027262929041,0.4414247875948289,0.2635625523199457,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1991,,,4,1991,0.3456523943088297,0.4317853913087849,0.270963159218757,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1992,,,4,1992,0.3455206535821263,0.4210645913031084,0.2791574376201757,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.3576642335766423,0.0403639077338686,1993,Senegal,DHS_1993,4,1993,0.3452445832111043,0.408461700734276,0.288871539309355,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1994,,,4,1994,0.3450809019663543,0.4150055838360447,0.2829891532093426,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1995,,,4,1995,0.3447507244124475,0.4192931947652055,0.2788699113401059,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1996,,,4,1996,0.3443290402261873,0.4220713349823921,0.2758732407116295,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1997,,,4,1997,0.3438183956142276,0.4235023628635266,0.2738112263252147,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1998,,,4,1998,0.3432196512742796,0.4237095620367238,0.27261387182906,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,1999,,,4,1999,0.3425339959824572,0.4226958798590879,0.272212769049062,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2000,,,4,2000,0.3417631795383221,0.4204872673254379,0.2726592160251723,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2001,,,4,2001,0.3409093998705409,0.4169498146941964,0.2739242733325461,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2002,,,4,2002,0.3399763795871146,0.4119538668510165,0.2762372024905404,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2003,,,4,2003,0.3389727850703247,0.4052489556164942,0.2797091153608111,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2004,,,4,2004,0.337913820367636,0.3963818004513961,0.2847873285716833,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.3411873902579161,0.03443367880177,2005,Senegal,DHS_2005,4,2005,0.3371076013329485,0.3840509932491568,0.2928654050241208,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2006,,,4,2006,0.3297289605404652,0.3844185873387642,0.2793435692756077,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2007,,,4,2007,0.3226943930253382,0.3802584289019061,0.2698216358440756,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2008,,,4,2008,0.3156916790975879,0.3727033040895259,0.2630192160314229,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2009,,,4,2009,0.3087103168365821,0.3618570929300621,0.2587852534679517,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.282860869376559,0.0469943930484863,2010,Senegal,DHS_2010,4,2010,0.3017692333772133,0.3469870755435619,0.2578169064695331,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2011,,,4,2011,0.2963102568702905,0.3443515672351935,0.2503955015512368,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.2653227824853533,0.0443678107518897,2012,Senegal,DHS_2012,4,2012,0.2912148640476524,0.3349886982392381,0.2484787700704388,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2013,,,4,2013,0.2813466219482891,0.3278287046760471,0.2370454053502095,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.1391477144608521,0.0699815025216411,2014,Senegal,DHS_2014,4,2014,0.2717981906854375,0.3146695257778888,0.2306600943187657,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.3436545838876008,0.0675028805408264,2015,Senegal,DHS_2015,4,2015,0.2673443991463642,0.3076803469238008,0.2293076024267348,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.196178423773476,0.0508067147613515,2016,Senegal,DHS_2016,4,2016,0.2623604878252182,0.3003603353803827,0.2262175315703954,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.2734905566090571,0.0263064373315106,2017,Senegal,DHS_2017,4,2017,0.258005793008805,0.2922981423901346,0.225784117294022,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.1443639848790069,0.0371569665269179,2018,Senegal,DHS_2018,4,2018,0.2384679449207697,0.2770261190004473,0.2023913399918515,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,0.2570247927992022,0.0467583883905106,2019,Senegal,DHS_2019,4,2019,0.2346485485508993,0.2781432532088374,0.1952484732701688,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2020,,,4,2020,0.235601508311351,0.2893806080654563,0.1868831333164735,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2021,,,4,2021,0.2360644199526837,0.2988555031924185,0.180221912104236,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2022,,,4,2022,0.2364117642401473,0.3074606444949394,0.1744905829406423,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2023,,,4,2023,0.2366660768302303,0.3154038489667073,0.1694309609670719,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2024,,,4,2024,0.236836259030242,0.3228670751853947,0.1647649284794907,2
Age 15-24:Parity 1+,Africa:Senegal:Thiès,,,2025,,,4,2025,0.2369264291239435,0.3299002860299994,0.1604385336734174,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.3313692023273596,0.4463228552393493,0.236787919326372,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.3314670908277471,0.4387756786796049,0.2426125955315902,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.3316657009045726,0.4311186151469952,0.248948050771644,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.4102564102564102,0.0851700482836321,1993,Senegal,DHS_1993,5,1993,0.3318940352140433,0.4228532585323913,0.2561057040001063,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.3315632186119553,0.423854756599486,0.2538457098916171,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.3312370597057796,0.4242240519832673,0.2524867694034218,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.3309969210707756,0.4241225881943388,0.2517796247130794,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.3308519944432381,0.4235679627388455,0.2516908695257631,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.3308074205517909,0.4224756884436522,0.2522785162140433,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.3308678699477611,0.4208609487868338,0.2534868464391855,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.3310371253715104,0.4186374697885092,0.2554268291372237,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.3313197816818293,0.4156700397688007,0.2581672597242791,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.3317212881063766,0.4118378373237418,0.2617256699472518,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.3322496688137931,0.4069192879287193,0.2663712934229472,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.332921729278717,0.4006222387878981,0.272323823672673,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.3320204070779654,0.0491431751152519,2005,Senegal,DHS_2005,5,2005,0.3340419549004862,0.3921285241399744,0.2804708915041866,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.3295816495840283,0.3925591913698552,0.2729645478105078,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.3255965381586655,0.3899285236254998,0.2683463332728293,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.3217829778186515,0.3846605210215261,0.2659864615681425,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.3181257350985222,0.3766756489252817,0.2660288078934592,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.3403183096352133,0.0499288289343542,2010,Senegal,DHS_2010,5,2010,0.3146398941695977,0.365034814529436,0.2693450671225961,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.3095759409518777,0.3627055976984017,0.262215894985385,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.4092573834158352,0.073406297686337,2012,Senegal,DHS_2012,5,2012,0.3050644300031827,0.3541907583405788,0.2606219728748321,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.2899072602396827,0.3389342985563917,0.2449088623495734,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.2034081795302833,0.0388966217505681,2014,Senegal,DHS_2014,5,2014,0.2754829297976252,0.3184772741421057,0.2345646240911836,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.2586115054240857,0.0543819913979097,2015,Senegal,DHS_2015,5,2015,0.2699519038233606,0.3120631389016796,0.2301097344349068,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.2101240213779808,0.0606238010652422,2016,Senegal,DHS_2016,5,2016,0.2676822476163421,0.3101318021142379,0.227851858610092,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.2714288935594568,0.0414168233094073,2017,Senegal,DHS_2017,5,2017,0.2652185210812094,0.3069769834856927,0.2268413273339566,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.294658763096163,0.0747483064483466,2018,Senegal,DHS_2018,5,2018,0.2501840800091188,0.2949153995124252,0.2103444889375917,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,0.2636920820811075,0.0421049562222406,2019,Senegal,DHS_2019,5,2019,0.2450234044126523,0.2927948889100679,0.2033361567893072,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.244968586158358,0.3030364416261442,0.1940336264866824,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.2446106202917866,0.3115807500586481,0.1864983453007876,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.2443083473851357,0.3194847634017078,0.1800813788607179,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.2440787690799749,0.3268882735230143,0.1744449018401494,2
Age 15-24:Parity 1+,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.2439287146448535,0.3339381693270152,0.169438895740333,2
