subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2022,,,1,2022,0.027904130291668,0.0419696921404318,0.0178244531691229,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0279061829012025,0.0420089016173669,0.017804120787458,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2024,,,1,2024,0.0279077282541769,0.0420467174813217,0.0177833130092711,2
Age 25+:Parity 0,Africa:Senegal:Dakar,,,2025,,,1,2025,0.0279087516859501,0.0420935116690532,0.0177627396571295,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.0638520646683393,0.1103108304626934,0.0397875277043369,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.0638527795322275,0.1102145605545768,0.0398243554997222,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.0638546074085313,0.1101198927527219,0.0398649197503471,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0,0.0,1993,Senegal,DHS_1993,2,1993,0.0638635337439536,0.110055852024429,0.0399101589361166,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0638549808929502,0.1099665484358702,0.0399312958048541,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0638534741979941,0.1098844853157209,0.0399593844037097,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0638526567286849,0.1098018004747509,0.0399904936417642,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.063852779812407,0.1097196698443791,0.0400229136792103,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.0638540273732168,0.1096385658092335,0.040056043401911,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0638560820064854,0.1095586683073592,0.0400897068233382,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0638589453278029,0.1094801650364421,0.0401237286408647,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.0638626201169483,0.1094032467540908,0.0401579393510017,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.0638671100111239,0.1093326474324859,0.0401868440571644,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.063872419138758,0.1092713283615993,0.0402146689526908,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.0638785517095993,0.1092113611163332,0.0402429818458577,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.1114184854187046,0.0773643217431801,2005,Senegal,DHS_2005,2,2005,0.0639182450118034,0.1091817875363447,0.0402954389772184,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.0638563524672621,0.1090731007176295,0.0402693337857468,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.0638279366789254,0.108994680400513,0.0402671921117601,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.0638002447030164,0.1089181943243793,0.0402651389944465,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.0637732575134473,0.108843749628606,0.0402631868496161,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0,0.0,2010,Senegal,DHS_2010,2,2010,0.0636819371311642,0.1086752132068639,0.040229970856561,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.0637806951501347,0.1087906169342643,0.0402902627532585,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0,0.0,2012,Senegal,DHS_2012,2,2012,0.0638092883263403,0.1088003641484115,0.0403170795126616,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.0638564082297585,0.1088415545815904,0.0403502800776556,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0,0.0,2014,Senegal,DHS_2014,2,2014,0.0638935633310015,0.1088651343998907,0.040379672470749,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.1665192985711635,0.0813439970600046,2015,Senegal,DHS_2015,2,2015,0.0640359220241383,0.1090220358968726,0.0404661784743245,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0675890381479734,0.0651284164114701,2016,Senegal,DHS_2016,2,2016,0.0638732951276494,0.1088046593203444,0.0403773874971358,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0326748518096506,0.0323463384174105,2017,Senegal,DHS_2017,2,2017,0.0637810953716335,0.1086994370438061,0.0403185593415602,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0704917993632475,0.0617343379334887,2018,Senegal,DHS_2018,2,2018,0.0638669526327619,0.1088675509264114,0.0403441860332582,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,0.0,0.0,2019,Senegal,DHS_2019,2,2019,0.0638793996150208,0.1089751810990291,0.0403155961764983,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.0638596535617123,0.1090251138035626,0.0402730691529137,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.0638552155336339,0.1090945793870278,0.0402398970390876,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.0638515972960637,0.1091663797124788,0.0402071286419599,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.0638487898764464,0.1092415430369813,0.0401742395221562,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.0638467818920484,0.1093311988326809,0.0401342106069573,2
Age 25+:Parity 0,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.0638455642819127,0.1094223845520924,0.0400945246524221,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.050818655936468,0.0807406619432163,0.0343233283418761,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.0508179724725473,0.0806516080879054,0.0343660186080536,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0508175619527618,0.0805763912582697,0.0344068276294733,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0,0.0,1993,Senegal,DHS_1993,3,1993,0.0508223493879681,0.0805097899125163,0.0344463239931016,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.050813736577138,0.0804258449680957,0.0344744783851793,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.0508108314422935,0.080348529352077,0.034506902547343,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.0508082802858612,0.0802722614315224,0.0345392895396916,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.0508060903404428,0.0801972238224059,0.0345715527856715,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.0508042687400536,0.0801235796591572,0.0346036233734673,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.0508028221110055,0.0800514720082523,0.0346354477059881,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.0508017562840315,0.0799810242534638,0.034666985004559,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.0508010761387927,0.0799123419323181,0.0346982048585213,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.0508007826323701,0.0798456110387215,0.034729132019968,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.0508008787654236,0.0797809946417744,0.0347597800985069,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.0508013708836489,0.0797183586573858,0.0347900799336848,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0962138498137783,0.0502473378222356,2005,Senegal,DHS_2005,3,2005,0.0508273712857072,0.0796708841642426,0.0348497409860289,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.0507688393312239,0.079582878213928,0.0348061646152711,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.0507357496644906,0.0795137254856839,0.0347922395144688,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.0507029853899889,0.0794461505556649,0.0347781284822605,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.0506705330884304,0.079380220839427,0.0347638607077454,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0,0.0,2010,Senegal,DHS_2010,3,2010,0.0505885407302359,0.0792414298530039,0.0347157755398581,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.0506522857214641,0.0793216355941174,0.0347676905010191,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0899382527703359,0.0530882699516455,2012,Senegal,DHS_2012,3,2012,0.0506625805406589,0.079311091177879,0.0347880908101614,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.0506765944238239,0.0793471579396764,0.0347906001798785,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0,0.0,2014,Senegal,DHS_2014,3,2014,0.0506832542274156,0.0793592435358553,0.0347941698079054,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0,0.0,2015,Senegal,DHS_2015,3,2015,0.0507686858075979,0.0794858219498292,0.0348521441932006,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0332429825359469,0.0342225959024278,2016,Senegal,DHS_2016,3,2016,0.0506433170481136,0.0793142651816825,0.0347532710590615,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0117091987156442,0.0120014104132593,2017,Senegal,DHS_2017,3,2017,0.0505731209832182,0.0792427189241912,0.034683187252874,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0,0.0,2018,Senegal,DHS_2018,3,2018,0.0506434698238074,0.079384008664157,0.0347098598656382,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,0.0685770464522273,0.0594855366319185,2019,Senegal,DHS_2019,3,2019,0.0506584227140119,0.0794584156401672,0.0346899703677263,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.0506464038082847,0.0795190361311239,0.0346378979839152,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.050645800142318,0.0795896950606436,0.034598123312062,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.0506455984817445,0.0796622534218549,0.0345580083296269,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.0506457822648174,0.0797367745273319,0.0345176329027871,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.0506463336778585,0.0798130447963407,0.0344771051963404,2
Age 25+:Parity 0,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.0506472321830041,0.0798907627575667,0.0344366000052237,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1990,,,4,1990,0.0415230692712551,0.0571763706033029,0.0305526377533476,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1991,,,4,1991,0.041523139840909,0.0570988392972634,0.0305969722037103,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1992,,,4,1992,0.0415234865781462,0.0570181286922533,0.0306455381971029,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0555555555555555,0.0336742024609385,1993,Senegal,DHS_1993,4,1993,0.0415282686113821,0.056936145177554,0.0306993376954968,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1994,,,4,1994,0.0415181721727334,0.0568556210639457,0.0307222117315149,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1995,,,4,1995,0.0415124696740192,0.0567742545717395,0.030754083971652,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1996,,,4,1996,0.0415069695876768,0.0566941364214894,0.0307886017410687,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1997,,,4,1997,0.0415016645619358,0.0566153626766671,0.0308214013957315,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1998,,,4,1998,0.0414965655760531,0.0565386709214833,0.0308507750558369,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,1999,,,4,1999,0.0414917736653899,0.0564642008010391,0.0308839855937429,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2000,,,4,2000,0.0414871907906511,0.056391333576513,0.0309193071452628,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2001,,,4,2001,0.0414828368307563,0.0563181681142582,0.030950867083371,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2002,,,4,2002,0.0414787010426174,0.0562446697682178,0.0309817552512064,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2003,,,4,2003,0.0414747515057366,0.0561726934045852,0.0310162313314021,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2004,,,4,2004,0.0414709906152884,0.0561035885103893,0.0310522391883392,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.00749197438245,0.0075877910215935,2005,Senegal,DHS_2005,4,2005,0.0414867999671665,0.0560518977338697,0.0311059054329174,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2006,,,4,2006,0.0414549891814295,0.0559692470460048,0.0310980966177867,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2007,,,4,2007,0.041442732024525,0.055903857799469,0.0311135520315099,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2008,,,4,2008,0.0414306668831965,0.0558393593233511,0.0311298107300243,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2009,,,4,2009,0.0414187683076868,0.0557758351716589,0.0311468168452631,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0317627969889711,0.0202280544867771,2010,Senegal,DHS_2010,4,2010,0.0413665932880648,0.0556499274143006,0.0311361702252046,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2011,,,4,2011,0.041435269972315,0.0557193658146554,0.0312116419664916,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0129278688697486,0.0126628593417336,2012,Senegal,DHS_2012,4,2012,0.0414598801791508,0.0557146827033806,0.0312562480933796,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2013,,,4,2013,0.0415026654133191,0.0557495561699616,0.0313054257247963,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0792619606638109,0.0485231454866184,2014,Senegal,DHS_2014,4,2014,0.041539265275486,0.0557633517325626,0.0313557751759382,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.07341084988554,0.0228920218650057,2015,Senegal,DHS_2015,4,2015,0.0416327787811061,0.0558573312534541,0.031450140588234,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0557102353141447,0.0243176705552774,2016,Senegal,DHS_2016,4,2016,0.0415259533222035,0.0557334803129555,0.0313485020058755,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0316031749959262,0.0165408392449791,2017,Senegal,DHS_2017,4,2017,0.0414556153261249,0.0556810043435793,0.0312636253912117,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0252898279162768,0.0163307279193913,2018,Senegal,DHS_2018,4,2018,0.0414970889570008,0.0557965180634102,0.0312648647118237,2
Age 25+:Parity 0,Africa:Senegal:Thiès,0.0088282688791962,0.0091231762012563,2019,Senegal,DHS_2019,4,2019,0.0414994009578428,0.0558782350104413,0.0312197710058876,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2020,,,4,2020,0.0414896760466677,0.0559507223556838,0.0311576377829345,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2021,,,4,2021,0.0414886509061336,0.0560298380785232,0.0311092779024894,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2022,,,4,2022,0.0414880368472058,0.0561090657576777,0.0310615727436838,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2023,,,4,2023,0.0414876310240864,0.0561951435534931,0.0310087046180834,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2024,,,4,2024,0.0414873936388745,0.0562825909863027,0.0309631952259935,2
Age 25+:Parity 0,Africa:Senegal:Thiès,,,2025,,,4,2025,0.041487444493189,0.0563685724354184,0.030909863087379,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.0527449702276914,0.0831126979052357,0.0341717088497438,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.0527448150586098,0.083020836012751,0.0342062562523519,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.0527446162347365,0.0829447522475245,0.0342398684755555,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0,0.0,1993,Senegal,DHS_1993,5,1993,0.0527493507837658,0.082875070837324,0.034276680017929,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.0527396418768108,0.0827820852152599,0.0343028582327415,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.0527348476022535,0.082695374717564,0.0343321915638183,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.0527300663894139,0.0826072815808919,0.0343613216062037,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.0527251576843325,0.0825179038337663,0.0343902241364982,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.0527201178845414,0.0824274336305208,0.0344188796665728,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.0527149446132653,0.0823361487518104,0.0344472726884439,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.0527096367193333,0.0822443955303966,0.0344753906546742,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.0527041842007923,0.0821596754028386,0.0345030049695001,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.0526985991821665,0.0820762932183205,0.0345302293304466,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.0526928882271566,0.0819928543820571,0.0345571864114358,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.0526870503294232,0.0819094440563859,0.0345838654503625,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0198388035051504,0.0176579338732757,2005,Senegal,DHS_2005,5,2005,0.0527061082970605,0.0818528636294145,0.0346324224493107,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.052660019339743,0.0817407424075488,0.0346165043011921,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.0526388009940108,0.0816557062816408,0.0346225073505622,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.0526174149804443,0.0815710994538297,0.0346282903818014,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.0525958460215749,0.0814869880364481,0.0346338792337591,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0131635851220772,0.0134638265749814,2010,Senegal,DHS_2010,5,2010,0.0525223220161442,0.0813133543598099,0.0346086141197273,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.0526076125796263,0.0814195251868875,0.0346786349353175,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0,0.0,2012,Senegal,DHS_2012,5,2012,0.0526363377589039,0.0814255738834591,0.0347153609849666,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.052679176182315,0.0814575092041273,0.0347585520413034,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0,0.0,2014,Senegal,DHS_2014,5,2014,0.0527133780677644,0.0814720910930886,0.0347972089161196,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0,0.0,2015,Senegal,DHS_2015,5,2015,0.0528286288193249,0.0816169119417558,0.0348880694281462,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0933950129124975,0.0561845893891451,2016,Senegal,DHS_2016,5,2016,0.0527256732695972,0.0814013075031402,0.0348376880885108,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0512148634526575,0.0232128520620045,2017,Senegal,DHS_2017,5,2017,0.0526667404272103,0.0812862351647263,0.0348050160704119,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0658388716856582,0.0334937552534817,2018,Senegal,DHS_2018,5,2018,0.0527445124038278,0.0814452160352476,0.0348400589261484,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,0.0472508021305627,0.045090300266165,2019,Senegal,DHS_2019,5,2019,0.0527582482916733,0.0815533535408396,0.0348144520155477,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.0527471507633808,0.0816236943191537,0.0347692912914988,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.0527473311933932,0.0817061425404396,0.0347345520076277,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.052747422632754,0.081788804464238,0.0346994556287064,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.0527474248307478,0.0818715831995049,0.0346640054346611,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.0527473378096746,0.0819543732730858,0.0346282058215172,2
Age 25+:Parity 0,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.0527471619108015,0.0820370644388398,0.0345920651648186,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.0512157875086117,0.0958201591710945,0.0301623376373267,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.051214691108799,0.0957553624678031,0.0301886407601107,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1992,,,6,1992,0.0512138103259545,0.0956918809701437,0.0302145809360619,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,0.0,0.0,1993,Senegal,DHS_1993,6,1993,0.0512180067938679,0.0956372156056228,0.0302435367604204,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1994,,,6,1994,0.0512085073705366,0.0955624306938546,0.0302616350393042,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1995,,,6,1995,0.0512040758283787,0.0954965153845552,0.0302827849846793,2
Age 25+:Parity 0,Africa:Senegal:Kédougou,,,1996,,,6,1996,0.0511998564302072,0.0954320386943969,0.0303035934973,2
