subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.0,0.0,2014,Senegal,DHS_2014,1,2014,0.0145417574953754,0.0279031171947911,0.0075722564213473,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.018771739726404,0.008861155200083,2015,Senegal,DHS_2015,1,2015,0.0189561435781665,0.0361136746383954,0.0098901004343479,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.0,0.0,2016,Senegal,DHS_2016,1,2016,0.0166764301896642,0.0349051862129351,0.0079278806937194,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.0393094614966349,0.0007611805547115746,2017,Senegal,DHS_2017,1,2017,0.010563880300487,0.0238977223889252,0.0046314450126672,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.0187113811095436,0.0173656955752782,2018,Senegal,DHS_2018,1,2018,0.0124140439189451,0.028990233180426,0.0052671710841987,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,0.0,0.0,2019,Senegal,DHS_2019,1,2019,0.0115823583634542,0.0298825967759705,0.0044277932071904,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2020,,,1,2020,0.0114653122421705,0.035506948466109,0.003572933971319,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2021,,,1,2021,0.0110103663560346,0.0369037925083583,0.0031667661703174,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2022,,,1,2022,0.0105731877553,0.038560789207116,0.0027913750191242,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0101532687227882,0.0404968647682156,0.0024460531415111,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2024,,,1,2024,0.0097500300776749,0.042721452579865,0.0021300646581709,4
Age 25+:UrbanRural rural,Africa:Senegal:Dakar,,,2025,,,1,2025,0.0093627988517491,0.0453189645425381,0.001846741164735,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.0312448559658456,0.0951842052193567,0.0096502352389456,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.030602863023298,0.087875765789732,0.0099950138654321,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.0299580810128649,0.0817852518185589,0.0103064848551753,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.032520325203252,0.0136170447749664,1993,Senegal,DHS_1993,2,1993,0.0330207980105339,0.0666978412516249,0.0161171204037065,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0286615803772263,0.0724631055100192,0.0107823913845715,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0280262639353799,0.0688066424337825,0.0109464154812378,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0274146908813736,0.065671285320488,0.0110663972484887,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.0268335764662223,0.0628869079587085,0.011147590814437,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.0262871435191755,0.0603675972918997,0.0111996710770231,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0257771780512852,0.0581459452845017,0.0112256704579191,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0253046256716185,0.0561209188380947,0.011244324341342,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.0248707698907334,0.0542645088153844,0.0112652115427911,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.0244772736378918,0.0525861840208926,0.0112953476358212,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.0241259844625899,0.0510825110146119,0.0113385736064086,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.0238196941718688,0.0497111518658861,0.0113963083041502,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0238071450721015,0.0117575942725092,2005,Senegal,DHS_2005,2,2005,0.0205259461415482,0.0324691480079303,0.0130033324687996,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.0233571035467368,0.0473358797275604,0.0115519176450595,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.0232031452168716,0.0463480274591997,0.0116583749225112,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.0230990637787661,0.0454600943291615,0.011779223230737,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.023045540830802,0.0446707485689119,0.0119294927462373,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0119390248938991,0.0078453990192234,2010,Senegal,DHS_2010,2,2010,0.0156252097712906,0.0246443617588266,0.0097775068053445,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.0231047348907431,0.0434517230814197,0.0122426919555494,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0413174182741093,0.0184264435472132,2012,Senegal,DHS_2012,2,2012,0.0255910220259784,0.036546236507788,0.0180250048434984,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.0232839141536771,0.0428017157624957,0.0124018400524189,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0188323470376953,0.0094525117327796,2014,Senegal,DHS_2014,2,2014,0.0234238415692927,0.0336549062605737,0.0162141277629416,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0293222753239942,0.0104590999128407,2015,Senegal,DHS_2015,2,2015,0.0315125046604292,0.0440291864627302,0.0225844736933404,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0376188993037975,0.009416376522179,2016,Senegal,DHS_2016,2,2016,0.0287750797886504,0.040287227307988,0.0206034643602104,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0135981926315857,0.0048888608809264,2017,Senegal,DHS_2017,2,2017,0.0189968014398619,0.0280685043957463,0.0126875847086158,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0084594452470919,0.0057233302430038,2018,Senegal,DHS_2018,2,2018,0.0230806113902699,0.0349820223587185,0.0150836444677035,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,0.0323949848256506,0.0178510945810892,2019,Senegal,DHS_2019,2,2019,0.0223371049345527,0.035549111328592,0.0138098785909673,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.0229460074022591,0.0469313002757043,0.0106943883781585,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.0228408813488383,0.0489772391311699,0.0101302015710752,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.0227383481064053,0.0515383215074152,0.0095071771101179,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.0226380259897359,0.0546235592595376,0.008847599045566,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.0225391418921313,0.058333287229479,0.0081740272794651,4
Age 25+:UrbanRural rural,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.0224417224555757,0.062629915939176,0.0074947809607002,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.0363118379842641,0.3294497552593048,0.0022042806457215,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.0343061402198442,0.2893929388709804,0.0023801087277954,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0324003677598662,0.253090095679685,0.0025613294043816,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0,0.0,1993,Senegal,DHS_1993,3,1993,0.03480133062996,0.2229165091811504,0.0033702427735141,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.0288743449732834,0.1917044116243552,0.0029465653642282,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.0272539749113643,0.1662671388192265,0.0031496522346584,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.0257307980266764,0.1440038058316141,0.0033603899895599,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.0243046927457717,0.1246817889202257,0.0035792844789316,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.0229743889458223,0.1080431164562291,0.0038070415709207,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.0217377571328905,0.0936826221245696,0.0040416367235795,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.0205914999793541,0.0813127174559908,0.004285471069223,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.0195330269721109,0.0707678041898966,0.0045406527058998,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.0185595701729233,0.0618055199447154,0.0048075662403174,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.0176668081373818,0.0541984785247703,0.0050791817058229,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.0168527446124248,0.0477815288406895,0.0053584820631752,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0023489374281239,0.0023239493164296,2005,Senegal,DHS_2005,3,2005,0.0141324901694704,0.0303996543422607,0.005722486826856,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.0154513667026497,0.0379453768113712,0.0058991946125783,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.0148550366365564,0.0343131722998887,0.0061420182769103,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.0143211489976035,0.0313767238921752,0.0063395956556786,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.0138460144397305,0.0290867139020419,0.0064713477023229,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0,0.0,2010,Senegal,DHS_2010,3,2010,0.0090761071889791,0.0155732899328871,0.0051407371213565,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.0130684793036053,0.0262747773107223,0.0064129036984068,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0196666906808327,0.0075976355981504,2012,Senegal,DHS_2012,3,2012,0.0140818726308928,0.0222981650590539,0.008835101089789,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.0124305491796748,0.0256616112767429,0.0058343918999495,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0043199351977923,0.004187127014223,2014,Senegal,DHS_2014,3,2014,0.0121463198551274,0.0222660758624121,0.006566537261901,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0181402634483425,0.0081457130677466,2015,Senegal,DHS_2015,3,2015,0.0159600648279585,0.0303161404793449,0.0083494157360202,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0,0.0,2016,Senegal,DHS_2016,3,2016,0.0141555787031771,0.0307587158374583,0.0064647100186259,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0023589393822262,0.0024388157911738,2017,Senegal,DHS_2017,3,2017,0.0090267535367252,0.0220431960275755,0.0036742891579892,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0,0.0,2018,Senegal,DHS_2018,3,2018,0.0107017786934177,0.02887509100165,0.0039316938002316,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,0.0,0.0,2019,Senegal,DHS_2019,3,2019,0.0100635831635662,0.0309598204092597,0.0032421324522304,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.0100576682763848,0.0379297309585294,0.0025680042825602,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.0097375418128803,0.0414920128126597,0.0022041523372568,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.009427890451839,0.0456003349757854,0.001882840141643,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.0091283820851704,0.0503585508641392,0.0015989086743857,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.0088385990396025,0.0557704370673326,0.0013525466911858,4
Age 25+:UrbanRural rural,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.0085582887206988,0.0619330767796484,0.0011396889437891,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1990,,,4,1990,0.0178815034542928,0.0501988494895705,0.0061045076712306,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1991,,,4,1991,0.0177519588764336,0.0468933726058713,0.0063681486094674,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1992,,,4,1992,0.0176109301821825,0.0442886842887809,0.006612356310824,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.023391812865497,0.0075821055469712,1993,Senegal,DHS_1993,4,1993,0.0196536793795441,0.0348012056827142,0.0110803591851428,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1994,,,4,1994,0.0172919975944565,0.0405891425120468,0.0070196033765078,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1995,,,4,1995,0.0171283569300957,0.0392696473404426,0.007176146029848,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1996,,,4,1996,0.0169768920270713,0.0381901311470648,0.0073031803122026,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1997,,,4,1997,0.0168441225927076,0.037263583229061,0.0074062125504255,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1998,,,4,1998,0.0167347436676052,0.0364948891595902,0.0074928696974651,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,1999,,,4,1999,0.0166519787461658,0.0358434154407945,0.0075643912758009,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2000,,,4,2000,0.0165981580432222,0.0352814450548965,0.0076409682989127,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2001,,,4,2001,0.0165759664915268,0.0348032443043397,0.0077297857713073,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2002,,,4,2002,0.016588690283892,0.0344354805243831,0.0078281683646939,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2003,,,4,2003,0.0166398568896671,0.0341590712676266,0.0079497298610418,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2004,,,4,2004,0.0167340413870008,0.03396801086774,0.008096168011261,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0150393107220346,0.0064768605702393,2005,Senegal,DHS_2005,4,2005,0.0146804097103189,0.0223249472675134,0.0094921057003791,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2006,,,4,2006,0.017075047662953,0.0338589984013869,0.0084643922760443,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2007,,,4,2007,0.0173307460464047,0.0339443349010349,0.0086957520974611,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2008,,,4,2008,0.017647301392988,0.0341293837944197,0.008966700001041,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2009,,,4,2009,0.0180299216551375,0.0344230860799653,0.0092761043307001,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0018525956527643,0.0018725366099318,2010,Senegal,DHS_2010,4,2010,0.0124901619609442,0.0196991754293643,0.0077399736978881,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2011,,,4,2011,0.0190280974198219,0.0353811023692734,0.0099976976490593,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0174043677074658,0.0068229752287445,2012,Senegal,DHS_2012,4,2012,0.0216375374428661,0.0304735308890862,0.0153118647610745,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2013,,,4,2013,0.0202877438786215,0.0369641535525697,0.0107194834340434,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.022780006961595,0.0106896538328387,2014,Senegal,DHS_2014,4,2014,0.0209881216918752,0.0299534714588023,0.0145681600910318,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.030429415050114,0.0078097272325402,2015,Senegal,DHS_2015,4,2015,0.029118997810104,0.0396039428781152,0.0214377199486115,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.027908226528307,0.0104836675021179,2016,Senegal,DHS_2016,4,2016,0.0274055416500393,0.0390876043529092,0.0193060604220358,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0,0.0,2017,Senegal,DHS_2017,4,2017,0.0186867998096087,0.0282110975105423,0.0121333406760532,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0308608462960391,0.0075083116493308,2018,Senegal,DHS_2018,4,2018,0.0233954004548736,0.0332300466241108,0.0164166337250095,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,0.0027650435369428,0.002995432830647,2019,Senegal,DHS_2019,4,2019,0.0233607818775515,0.0373045250283229,0.014435722027107,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2020,,,4,2020,0.0247759956353627,0.0500348246715603,0.0116571433246803,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2021,,,4,2021,0.0254143913323247,0.0538333789444295,0.0114530116762363,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2022,,,4,2022,0.0260667215206516,0.0584084465782237,0.0111533303470525,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2023,,,4,2023,0.026733587948835,0.0638762339821504,0.0107732575811906,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2024,,,4,2024,0.027416005194996,0.0703504108942474,0.0103361035264254,4
Age 25+:UrbanRural rural,Africa:Senegal:Thiès,,,2025,,,4,2025,0.0281145828556363,0.0779141639742741,0.0098457774975978,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.0556855584263409,0.1703347304817461,0.0163316255200013,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.0533704683800504,0.1546629413660838,0.0166053968793102,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.0511223920509805,0.1411128220756779,0.0168177146890329,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.057471264367816,0.0256151755553901,1993,Senegal,DHS_1993,5,1993,0.0549609369737919,0.1157135540715223,0.0253164164698092,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.0468243932801027,0.119696253852748,0.0169756755921356,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.0447944022538614,0.1110982275234344,0.0169345470812627,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.0428628652715879,0.1034432770661367,0.0168227805472471,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.0410371488367354,0.0967284647070688,0.0166499969676533,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.0393191487521388,0.0906519040892848,0.0164301851571591,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.0377072120150882,0.0851758685840419,0.0161794647094603,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.0361983682588653,0.0802734373321168,0.0159129020486884,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.0347901662716263,0.075813082766913,0.0156425569455027,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.033479733813484,0.0717784710116121,0.0153757461008219,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.0322648060192549,0.0681786952047562,0.015116078804853,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.0311442803592436,0.0649243274168321,0.014865015083355,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0253156013480318,0.009453828409572,2005,Senegal,DHS_2005,5,2005,0.0262506973144069,0.0414793606977991,0.0167158818388446,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.029185972206092,0.059359320693998,0.0143720127319378,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.0283390587156611,0.0569973957149802,0.0141344467223025,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.0275692718320689,0.0548891899546108,0.0139105192236659,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.0268710170288915,0.052998404098168,0.0136843945025208,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0,0.0,2010,Senegal,DHS_2010,5,2010,0.0178183572323141,0.029493543762121,0.0106326112314294,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.0256778660199466,0.0498708804551191,0.0131976219823474,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0394865525230454,0.0148495115655876,2012,Senegal,DHS_2012,5,2012,0.027758223404634,0.0419008658317307,0.0184783498880431,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.0246010388996861,0.0476581446346449,0.0124919227735028,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0453722362319033,0.0258771972621343,2014,Senegal,DHS_2014,5,2014,0.0241262287552871,0.0381947789339519,0.015193205153588,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0424111241133962,0.0184870047460461,2015,Senegal,DHS_2015,5,2015,0.0316221005745426,0.0496834184204546,0.02007244138472,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0,0.0,2016,Senegal,DHS_2016,5,2016,0.0280890012057903,0.0470474036172275,0.0167736603680068,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.012767407541463,0.0067068514222544,2017,Senegal,DHS_2017,5,2017,0.0180210808495533,0.0309156740147688,0.0104098129433543,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0087213645364675,0.009065964616263,2018,Senegal,DHS_2018,5,2018,0.02131557646781,0.0380450715995715,0.0117833097302418,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,0.0070582978481014,0.007420802378832,2019,Senegal,DHS_2019,5,2019,0.0200542396632083,0.0380632716490962,0.0103453543587021,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.0199960636114669,0.0469600096673173,0.0081491343143351,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.0193581120442616,0.0480801133929516,0.007415508825153,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.0187422965751125,0.0495663977519605,0.0066931426032536,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.0181477883555927,0.0514047230407186,0.0059948800018898,4
Age 25+:UrbanRural rural,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.0175732458149594,0.0536296986712827,0.0053328524758094,4
