subgroup,state,modern_method,se.modern_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0232558139534883,0.0116997726550238,1993,Senegal,DHS_1993,2,1993,0.0363217797614488,0.0617822257609534,0.0206119802279893,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0387348492337569,0.0697133246265613,0.0207116789882881,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0412767473368077,0.0772987051285357,0.0211750736769144,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0439702124650428,0.0845402570835622,0.021956102583409,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.046822959343733,0.0913174123308771,0.0230340843440573,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.0498427375813819,0.0975591583541415,0.0244560086096041,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0530378402756096,0.1030736711268005,0.0262375828909466,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0564164475778437,0.1077497274979968,0.0284673924865338,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.0599867355480638,0.111312973257256,0.0312655907925366,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.0637568719774577,0.1134791501437098,0.0348017481202459,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.067734903454005,0.1138801645138344,0.0393925310358757,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.0719273676055292,0.1118063563089689,0.0456214016824959,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.1144810540471408,0.034706066124481,2005,Senegal,DHS_2005,2,2005,0.0763309282621323,0.1056979701355807,0.0550252106745974,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.0790756837365862,0.1177353193799383,0.0524126588170446,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.0818749974892824,0.1247853800015069,0.0526956731895011,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.0847446051683258,0.1272313629609974,0.05527660228135,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.0876879930129167,0.1242070521165769,0.0607121502265148,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0794691944201459,0.0158818484625179,2010,Senegal,DHS_2010,2,2010,0.0906689655239201,0.1122968507741504,0.0722286204379497,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.1015550279300898,0.1333327341155209,0.0760309556280624,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.099615282428385,0.0132488751052883,2012,Senegal,DHS_2012,2,2012,0.1134614734537795,0.1338266576118287,0.0952872466181027,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.137960564898138,0.1748895301714167,0.1074701672016925,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.1688881898404703,0.0108769057645029,2014,Senegal,DHS_2014,2,2014,0.1667326706431972,0.1854588478724516,0.1495424806176847,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.159501804316559,0.0338566568873915,2015,Senegal,DHS_2015,2,2015,0.1860443468269259,0.2154209354627051,0.1598636939530491,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2398256477474913,0.0447809028283948,2016,Senegal,DHS_2016,2,2016,0.2192916485189283,0.2537499843251857,0.189013196892026,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2619662091096845,0.0251317363410971,2017,Senegal,DHS_2017,2,2017,0.2447537799714776,0.2787637567523492,0.2143776501851377,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2338027983700432,0.0512685985945342,2018,Senegal,DHS_2018,2,2018,0.233357633018602,0.2746124911409351,0.1976358101082147,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2495171052903023,0.0414909901754471,2019,Senegal,DHS_2019,2,2019,0.2525296057192843,0.3015252009462303,0.210185251375824,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.2525840690393577,0.3424518904201072,0.1808543332389221,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.2527369511872857,0.3718569488007576,0.162930246644402,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.2528607213572929,0.3965431386596511,0.1494128621862453,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.2529541222534459,0.4182128649483332,0.1385058126602138,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.2530168479386239,0.4377867779988104,0.1293446876956885,2
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.2530488481293057,0.455770248140688,0.1214332143837774,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.0305636494818138,0.0641297275109,0.0141355633182237,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.0305538559802792,0.0592748049667341,0.0153667732740834,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0305362135628913,0.0542112259630538,0.0168973415799696,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0303030303030303,0.0108318485390754,1993,Senegal,DHS_1993,3,1993,0.0304925701012411,0.0487002569659556,0.0189366116340684,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.0322459787697123,0.055346995517709,0.0184855796404295,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.0340662207088741,0.0614797967712879,0.0184904219127707,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.0359753300294706,0.0671813945941674,0.0188222603926784,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.037979486789658,0.0723792231068842,0.0194470537874283,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.0400835517983574,0.0770134803010581,0.0203407401061276,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.0422921742728821,0.0809417419142248,0.0215436872569872,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.0446098889656635,0.084091624464082,0.023103741659751,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.0470413277118225,0.0862383838342367,0.025106743795058,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.0495911343498091,0.0871526012831156,0.0277007797145748,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.0522640933274399,0.0865266628818485,0.0311230867166685,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.055065260051567,0.0837327021833803,0.0359181169506417,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0669531965926081,0.0146855361105789,2005,Senegal,DHS_2005,3,2005,0.0579997050266045,0.0771905758040306,0.043555653574128,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.0599432309519156,0.0879016970358758,0.0405167656009732,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.0619351712077512,0.0940305561219945,0.0402275188006969,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.0639790755994952,0.0962444123109986,0.04184868799319,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.0660760791087381,0.0940328661634725,0.0456993406821952,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0525139874154789,0.0105028954120468,2010,Senegal,DHS_2010,3,2010,0.0682020052500622,0.0847985585068262,0.054171806153137,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.077771360795428,0.1032868799937913,0.0578319689895634,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0854874104777214,0.0116121582813413,2012,Senegal,DHS_2012,3,2012,0.088474686788674,0.1059444827672445,0.0735458831426045,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.1070311809809378,0.1402445474604391,0.0810702464034112,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1673155440423518,0.0345007255846707,2014,Senegal,DHS_2014,3,2014,0.1289251561255253,0.1557751051917821,0.1066167496275067,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1486052028274551,0.0318466135000432,2015,Senegal,DHS_2015,3,2015,0.1413955180008439,0.1690710391387821,0.1179664458094042,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1578350409156929,0.0338696596078273,2016,Senegal,DHS_2016,3,2016,0.1615649547179995,0.1909987907538022,0.1360205004102124,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.165283444420619,0.0225196158624699,2017,Senegal,DHS_2017,3,2017,0.1766709224953687,0.2052168820783841,0.1512207672668838,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1836217922783113,0.0254709801833399,2018,Senegal,DHS_2018,3,2018,0.169715841773601,0.1994094159001133,0.1438455043522604,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1752867355514111,0.0300086390158944,2019,Senegal,DHS_2019,3,2019,0.1840095672777706,0.2211834992807449,0.151979449481785,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.1839659437755424,0.2563991438475663,0.1289767771935521,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.1840566420280167,0.2819035093255605,0.115328614093422,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.1841344091019695,0.3036205375173927,0.1051783893468672,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.1841940652372551,0.3230079236480839,0.0970900254359949,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.1842342754340448,0.3407987607442941,0.0903506530321246,2
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.1842545751180449,0.3573865271693748,0.0845706362795382,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1990,,,4,1990,0.0711767969535005,0.1420875469845217,0.0333515987936925,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1991,,,4,1991,0.0712004169888835,0.1322537479036494,0.0361906161657899,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1992,,,4,1992,0.0712505086511543,0.121854289585123,0.0397330987049077,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0594965675057208,0.0215061184547494,1993,Senegal,DHS_1993,4,1993,0.0712970430024758,0.1103832460081622,0.0443873334201209,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1994,,,4,1994,0.0758258449513127,0.1251909168522509,0.0439826269648684,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1995,,,4,1995,0.0806147956526371,0.1389494521340674,0.0445633989174219,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1996,,,4,1996,0.0857092255478759,0.1518470614964612,0.0459357478510623,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1997,,,4,1997,0.091129126921855,0.1637952556664491,0.0480469439822019,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1998,,,4,1998,0.0968927899400508,0.1745863877425204,0.0508845954432336,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1999,,,4,1999,0.1030191310880329,0.1841947113705501,0.0545683957868517,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2000,,,4,2000,0.1095275771621261,0.1921747121012526,0.0592596517360934,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2001,,,4,2001,0.1164379069928667,0.1982061572748285,0.0652139968114065,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2002,,,4,2002,0.1237701304967004,0.2017878537675603,0.0728600373228204,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2003,,,4,2003,0.1315448727766414,0.2020717375068257,0.0829776435593852,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2004,,,4,2004,0.1397826011272005,0.1973555172041812,0.0970873646546916,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.161766227005945,0.0214973804698861,2005,Senegal,DHS_2005,4,2005,0.1485126353862861,0.1823023488228251,0.12050611102934,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2006,,,4,2006,0.1541793850843138,0.2105656264892582,0.1110230555084886,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2007,,,4,2007,0.1600860890261582,0.2265541109701034,0.1104592646326644,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2008,,,4,2008,0.1662319302717447,0.2335515683485555,0.1153817534105408,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2009,,,4,2009,0.1726210816918665,0.2305658671956839,0.126735890216755,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.1820530493122617,0.0210812350766332,2010,Senegal,DHS_2010,4,2010,0.179161699162928,0.2097020173077445,0.1523041348350989,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2011,,,4,2011,0.1961796776115021,0.2469325152482939,0.1534667564191174,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2080837076980355,0.0230562021888838,2012,Senegal,DHS_2012,4,2012,0.2142464596605395,0.2465243601094716,0.1851041836196683,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2013,,,4,2013,0.2467036596394049,0.3052373828917991,0.1963038056017984,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2677298966465589,0.0391883348351553,2014,Senegal,DHS_2014,4,2014,0.2824539012661626,0.321810426729863,0.2461336249631158,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3147232212769936,0.0261983096977275,2015,Senegal,DHS_2015,4,2015,0.3076054506393811,0.3415273400411877,0.2759327933640857,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3545995261407672,0.0255622627575929,2016,Senegal,DHS_2016,4,2016,0.3436282874295029,0.3768978445874574,0.3122025091163203,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3692518089997088,0.0254567048496593,2017,Senegal,DHS_2017,4,2017,0.3642211265943,0.39727927884474,0.3323164991831778,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3398154190222611,0.0282822521275323,2018,Senegal,DHS_2018,4,2018,0.342613079702513,0.3793279516264379,0.3072242361266742,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3267213769816056,0.0399572805277866,2019,Senegal,DHS_2019,4,2019,0.3601179899769946,0.4077546108198461,0.3134800261395635,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2020,,,4,2020,0.3591965230677295,0.4576917409746386,0.2709794559737913,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2021,,,4,2021,0.358668593588328,0.4901116677696159,0.2453737854408618,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2022,,,4,2022,0.3582565812457587,0.5161100197327544,0.226046392777847,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2023,,,4,2023,0.3579502319986938,0.5383619443786052,0.2104077385542672,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2024,,,4,2024,0.3577466923941689,0.5581102411965265,0.1972310559518332,2
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2025,,,4,2025,0.3576449323302685,0.5760270002281741,0.1857841461836971,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.0701727487092531,0.1401889334080152,0.0328085493762102,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.0701878844796509,0.1304561194238241,0.0355964313207472,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.0702208882481304,0.1201170576445619,0.0390611819325935,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0555555555555555,0.0198298353621668,1993,Senegal,DHS_1993,5,1993,0.07024232661923,0.1087137228876107,0.0436291170749359,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.0748404974515892,0.1236258723613446,0.0433014904717183,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.0797024595895013,0.1374671360651256,0.0439583541478069,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.0848725999671651,0.1505116443390355,0.0453859928439865,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.0903684292323748,0.1625966175862825,0.0475475128551479,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.096207731311212,0.173547844854248,0.050418553233667,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.1024079886871449,0.1832922727020005,0.0541357841293577,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.1089872065311522,0.1914374069583834,0.0588526544841343,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.1159635002933752,0.1976140190107315,0.0648244989165286,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.1233551249306168,0.2013240377393626,0.0724782355879242,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.1311806717449368,0.2017158211939604,0.0825883835868596,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.1394590615931703,0.197120352961705,0.0966591587333736,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.1512153436994774,0.02067243236825,2005,Senegal,DHS_2005,5,2005,0.1482179764778905,0.1822718083237852,0.1199199818619315,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.1563283167743722,0.2136516590168352,0.1125112666074877,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.1648456199552805,0.233239175773271,0.1139199884698595,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.1737705156917548,0.2439438976289915,0.1209870438575532,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.183109225025611,0.2445217551517606,0.1349161588319719,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2217938586248858,0.0226369957072375,2010,Senegal,DHS_2010,5,2010,0.1927692856472965,0.2266160230754692,0.1640483976406768,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.2049454537739001,0.2600990710672117,0.1595389165086549,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2173093468997624,0.0378042161725131,2012,Senegal,DHS_2012,5,2012,0.2174737081091536,0.2575907083294049,0.1830871971509433,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.2417941751547128,0.3035820475041099,0.1894830078161002,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.3169506133001451,0.0658801002282349,2014,Senegal,DHS_2014,5,2014,0.2679876183918455,0.312029924518073,0.2276033176853805,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2092573167735014,0.0301104897390044,2015,Senegal,DHS_2015,5,2015,0.2775255328493141,0.3161735318133188,0.2401844738730332,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.3271798642619811,0.0331164645494529,2016,Senegal,DHS_2016,5,2016,0.3129619469515143,0.3500603231115186,0.2771898332139846,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.3062621813776759,0.0275588442281803,2017,Senegal,DHS_2017,5,2017,0.3349024159302409,0.3704349233203444,0.300025741936472,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.3374615105830333,0.0317186475837625,2018,Senegal,DHS_2018,5,2018,0.328682293650998,0.3662133693235053,0.2930933471182298,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.3730572883114426,0.0306788054509698,2019,Senegal,DHS_2019,5,2019,0.3572670374774082,0.4004914930560651,0.3166588568725282,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.3566303412249517,0.4530233977533663,0.2715123595309034,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.3562872720427679,0.4862523967576623,0.245491428983429,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.3560175944330314,0.5126822218386111,0.2260751504473223,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.355816555001889,0.5352573180986528,0.2103821561616337,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.355682994350308,0.555245513962755,0.1970742857711573,2
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.3556167870705309,0.5733148030119519,0.1855905971372236,2
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.0249411987261841,0.0601133314434811,0.0099198057078797,2
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.0249306138876241,0.0563462744571071,0.010631031651059,2
