subgroup,state,traditional_method,se.traditional_method,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2011,,,1,2011,0.0264575962892652,0.0427727307798537,0.0165231046627372,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0195170497014381,0.0073663694236346,2012,Senegal,DHS_2012,1,2012,0.0285132970056031,0.038127439201858,0.0212573867093188,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2013,,,1,2013,0.0259511018772818,0.0413417602724646,0.0163696808287229,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0078624873787571,0.0049669910230798,2014,Senegal,DHS_2014,1,2014,0.0263454995599858,0.0357345772691137,0.0194933869226789,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.037766898005759,0.0114046744542367,2015,Senegal,DHS_2015,1,2015,0.0320282493882587,0.0429309990924186,0.0238676461704376,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0329935746946309,0.0109575040615636,2016,Senegal,DHS_2016,1,2016,0.0286069936502492,0.0390412764132328,0.0211528507721931,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0284093162090044,0.0055982254632823,2017,Senegal,DHS_2017,1,2017,0.0216147623432942,0.0286532550729742,0.0162606631382003,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0234172921172684,0.0093599772565185,2018,Senegal,DHS_2018,1,2018,0.0230886078946011,0.0325525786479381,0.0163813698971461,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,0.0046504663418562,0.0045927191762515,2019,Senegal,DHS_2019,1,2019,0.024088466216722,0.0358318245133407,0.0164084447914278,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2020,,,1,2020,0.0236190121388349,0.0422050773715646,0.0134041623286078,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2021,,,1,2021,0.0232338306207324,0.0436409152674692,0.0125994932053047,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2022,,,1,2022,0.0228538276721848,0.0455062281005682,0.0117406542319297,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2023,,,1,2023,0.0224790094795146,0.0477994866960687,0.0108510847280072,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2024,,,1,2024,0.0221093029559327,0.0505358604770419,0.009962353657498,4
Age 25+:Parity 1+,Africa:Senegal:Dakar,,,2025,,,1,2025,0.0217448871180382,0.0537558445420539,0.0090907009721636,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1990,,,2,1990,0.0421228122817361,0.1048463402856396,0.0160094231812363,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1991,,,2,1991,0.0407426138114346,0.096253440243218,0.0163346406069474,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1992,,,2,1992,0.0393911647880243,0.0889608204223591,0.0165633093565501,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0387596899224806,0.0141045972063986,1993,Senegal,DHS_1993,2,1993,0.0408691064379496,0.0759408790117774,0.0215968925031289,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1994,,,2,1994,0.0367773698870659,0.0776755328861606,0.0167410294913162,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1995,,,2,1995,0.0355310161862734,0.0731853338298957,0.0166972968861672,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1996,,,2,1996,0.0343384759100315,0.0692585159943671,0.0165808673521723,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1997,,,2,1997,0.0332038508627441,0.0657551276723966,0.0164102983775968,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1998,,,2,1998,0.0321292353927921,0.0625709427458468,0.0162059852775355,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,1999,,,2,1999,0.0311147792125933,0.0597071902918243,0.0159873198634971,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2000,,,2,2000,0.0301598578107203,0.0570514442826352,0.0157616059957418,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2001,,,2,2001,0.0292643831067075,0.0546071388565313,0.0155490275916651,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2002,,,2,2002,0.0284286528388554,0.052377147174908,0.01535688450557,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2003,,,2,2003,0.0276531799284409,0.0503033223856704,0.0151883572853636,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2004,,,2,2004,0.0269394932782099,0.0483845717448956,0.0150419354068208,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0289100147506245,0.01145753577105,2005,Senegal,DHS_2005,2,2005,0.0240305916833537,0.035755541407212,0.0162011396286553,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2006,,,2,2006,0.0257077260854069,0.0450412815210959,0.0147852355644949,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2007,,,2,2007,0.0251890979646818,0.0435549158683032,0.0146836977257931,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2008,,,2,2008,0.0247313092155827,0.0421786450629859,0.0146184036122336,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.0243332145526376,0.0409137831353533,0.0145721735816324,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0110909805214331,0.00693383817518,2010,Senegal,DHS_2010,2,2010,0.0184954376358132,0.02694270906808,0.0126260769475164,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.0237239102924859,0.0387881666934996,0.014523032514513,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0394194838963177,0.0164671099212158,2012,Senegal,DHS_2012,2,2012,0.0254975661172074,0.0348878643288095,0.0187172525259867,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.0232240934733349,0.0371931167689244,0.0143087061288792,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0194004488840376,0.0087443958792044,2014,Senegal,DHS_2014,2,2014,0.023442928036311,0.0322177045335016,0.0170290429277883,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0282697030851789,0.0101245057106799,2015,Senegal,DHS_2015,2,2015,0.0283493485011104,0.0387139505220288,0.0207814808860529,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0305338099532663,0.0081608775765042,2016,Senegal,DHS_2016,2,2016,0.0252084067886441,0.0345436725331166,0.0184452867606403,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0158368658597247,0.0051879900207072,2017,Senegal,DHS_2017,2,2017,0.0189202334660331,0.0265608050709816,0.013376328998428,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0098273521729127,0.005406065802986,2018,Senegal,DHS_2018,2,2018,0.0201336062014919,0.0293715753264824,0.0136507427670506,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.0294131608624965,0.0151911324772367,2019,Senegal,DHS_2019,2,2019,0.0209428730578632,0.0315756869607142,0.0137625176808034,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.0204923073034196,0.0368538395236831,0.0110877623795791,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.0200905397978878,0.0378969746392081,0.0103165917470657,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.0197004139629721,0.0392699243539724,0.0095109799559433,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.0193204409464308,0.0409774061032215,0.0086947096726838,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.0189497397707318,0.0430190326184251,0.0078927695046581,4
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.0185874139824681,0.0454288789975163,0.0071132439801662,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.0409646305109639,0.259455236606759,0.0044690015738179,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.0382167616701132,0.2263242462858453,0.0046317563090097,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.0356379110776547,0.1970970739438518,0.0047837525049095,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0,0.0,1993,Senegal,DHS_1993,3,1993,0.0358455166938157,0.1723237017125607,0.0056214527613201,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.0309588030365013,0.1487171504404622,0.005068974197497,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.0288486096370116,0.1290353288036827,0.0051994081296418,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.026887590971533,0.1119460835094239,0.0053224066188525,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.0250714084235964,0.0971302614665223,0.0054393755195826,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.0233945906261639,0.0844179242319381,0.0055520516120335,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.0218507247352917,0.0734590588615305,0.005662104802645,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.0204327829997358,0.0640092407216403,0.0057710641121765,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.0191349355645358,0.0559526464031059,0.0058739473283805,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.0179495106185136,0.0490574490870596,0.0059788102406529,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.0168706737707078,0.043172132463155,0.0060843957605582,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.0158923234279523,0.0381692595262576,0.0061825451978776,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0065260100259107,0.0038627998127885,2005,Senegal,DHS_2005,3,2005,0.0137528514101939,0.0272927225102737,0.0063766252878932,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.0142154753462195,0.0303589645720176,0.0063635059853616,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.0135022880269623,0.0273605378235563,0.0064317884310361,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.012861177953013,0.0248439832649066,0.0064834171595407,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.0122851039520878,0.0227534065518419,0.0065058798277173,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0,0.0,2010,Senegal,DHS_2010,3,2010,0.0090562672436253,0.0144938137622202,0.0054699729634531,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.0113093628701572,0.0197218777747691,0.0064003861289706,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0150538800382703,0.0058385010892062,2012,Senegal,DHS_2012,3,2012,0.0118407926260679,0.0174748903136256,0.0079478473684964,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.0104770933587378,0.0180004043455853,0.0059801022231145,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0067371855927673,0.0044496914149642,2014,Senegal,DHS_2014,3,2014,0.0102976623462453,0.0159638918888313,0.0066132361578837,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0151136103436148,0.0066712089839818,2015,Senegal,DHS_2015,3,2015,0.0121687526263038,0.019308689117336,0.0076593723556292,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0079769711215444,0.0048824553962651,2016,Senegal,DHS_2016,3,2016,0.0105297395019481,0.017764794729926,0.0062332849435591,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0031880180155506,0.0023739832294305,2017,Senegal,DHS_2017,3,2017,0.0076709747690737,0.0139173064779637,0.004208770039435,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.010733494269996,0.0071132847575883,2018,Senegal,DHS_2018,3,2018,0.0079647964241239,0.0154429002250109,0.0040891947855405,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.0,0.0,2019,Senegal,DHS_2019,3,2019,0.0080874846752824,0.017212390136359,0.0037826245179212,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.0077163580384735,0.0192240976021771,0.0030338495096643,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.0073743043662401,0.0201304212025042,0.0026493047011542,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.0070480323647484,0.0212001214580132,0.0022981568544111,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.0067367400719374,0.0224429135491238,0.0019828611729624,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.0064395647202734,0.0238669102974252,0.0017009071482325,4
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.0061557821869661,0.0254699066261368,0.001452741474797,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1990,,,4,1990,0.0246728686384159,0.0563926110848813,0.0104901342179669,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1991,,,4,1991,0.0244434122686034,0.0528214238103315,0.0109196788737792,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1992,,,4,1992,0.0242035781164284,0.0499450422970434,0.0112920003971418,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0274599542334096,0.0077649630563129,1993,Senegal,DHS_1993,4,1993,0.0257180715897886,0.0419969973912267,0.0156817334015608,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1994,,,4,1994,0.0236894305659074,0.0458915192719177,0.011871904043322,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1995,,,4,1995,0.0234294856476617,0.0444425409614156,0.0120732647960812,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1996,,,4,1996,0.0231834006849556,0.0432591683437033,0.012223071050984,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1997,,,4,1997,0.0229575327291676,0.0422541041975092,0.012334551547579,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1998,,,4,1998,0.0227565846399614,0.0413672662090147,0.0124221139948406,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1999,,,4,1999,0.0225829229255451,0.0406146444191283,0.0124927891686798,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2000,,,4,2000,0.0224388336252983,0.0399306320032366,0.0125726051906919,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2001,,,4,2001,0.022326980811784,0.039322977031542,0.0126704141923896,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2002,,,4,2002,0.0222497221808043,0.038814566543146,0.0127901759625175,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2003,,,4,2003,0.0222104949619906,0.0383756084802072,0.0129340410867005,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2004,,,4,2004,0.0222142551096718,0.0380120443207181,0.0130998350583456,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0236023761138816,0.0056223496130705,2005,Senegal,DHS_2005,4,2005,0.0203729751606315,0.0276869541495272,0.0149459202106996,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2006,,,4,2006,0.0223749847317213,0.0375730328879067,0.0134795347551833,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2007,,,4,2007,0.0225418586904264,0.0374772526876321,0.0137045812279896,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2008,,,4,2008,0.0227713990327365,0.0374597379790978,0.0139761684839427,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2009,,,4,2009,0.0230697176403517,0.0375284071880376,0.0142915334479819,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0054519656361296,0.0026799933686334,2010,Senegal,DHS_2010,4,2010,0.0180829433059151,0.0251105486662091,0.0128416193497531,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2011,,,4,2011,0.023910502718802,0.0380011729304895,0.0150317400333335,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0249404702376033,0.0068488630391273,2012,Senegal,DHS_2012,4,2012,0.026520299479495,0.034586675180479,0.0203991730508498,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2013,,,4,2013,0.0249600234682777,0.0389735998042053,0.0157184895086582,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0438988553959388,0.0118089440568819,2014,Senegal,DHS_2014,4,2014,0.0260158656273351,0.034170819430448,0.0197662432430863,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0294427192939497,0.0081682810619615,2015,Senegal,DHS_2015,4,2015,0.0324548231091791,0.0426151382390249,0.0247882573404313,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0381730641264832,0.0109016403773578,2016,Senegal,DHS_2016,4,2016,0.0298028196668088,0.0398021162013535,0.0224476552418768,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0054150025630465,0.0027106905739435,2017,Senegal,DHS_2017,4,2017,0.0231473759268768,0.0316225095376419,0.0167566224653332,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.031241237159501,0.0089642031490874,2018,Senegal,DHS_2018,4,2018,0.0254122175895841,0.0350191838015432,0.0182833863194241,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.0289219600013096,0.0123043120777124,2019,Senegal,DHS_2019,4,2019,0.0272806627429717,0.0392987682510371,0.018819576429512,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2020,,,4,2020,0.0275729686309849,0.047662320681157,0.0155038882597567,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2021,,,4,2021,0.0278972258638925,0.0503852684110852,0.0149754538289687,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2022,,,4,2022,0.0282285527591417,0.0536677291148556,0.0143306552194019,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2023,,,4,2023,0.0285663828645356,0.0575738050730112,0.013599558270894,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2024,,,4,2024,0.028910315475279,0.0621476578535301,0.0128117631726449,4
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2025,,,4,2025,0.0292597847616249,0.067450589106045,0.0119929187157463,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.0604691203206864,0.1487557506691581,0.0228763348273681,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.0580417700569051,0.1356202515963791,0.0232227523787489,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.0556859523126087,0.1243430131760061,0.0234465781524102,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0555555555555555,0.021400004667727,1993,Senegal,DHS_1993,5,1993,0.0573039276391081,0.1058251611113818,0.0301449308614713,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.0511856731617296,0.1065032714959882,0.0235334718908672,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.0490601193218738,0.0993374899893611,0.0233834026581854,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.0470352618402756,0.092993398624126,0.0231406613146187,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.0451176532983404,0.0873819231612792,0.0228206246199292,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.0433076559402198,0.0822698355552504,0.0224494180376298,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.0416041540362803,0.0776884418831551,0.0220517401794807,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.0400050488264062,0.0734731340304994,0.0216437166890789,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.0385072903542237,0.0696850774817784,0.0212404824187618,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.0371088766363506,0.0662215893276489,0.0208511491824389,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.0358090550421502,0.0630828672311622,0.0204754508930319,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.0346077087513778,0.0602740601110939,0.0201124643169772,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0300070929279588,0.0069701129092879,2005,Senegal,DHS_2005,5,2005,0.0307065404614753,0.0427203627338222,0.0220733675356575,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.0325059854961929,0.0554579776605426,0.019389661681513,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.0315961318041328,0.0534023428784188,0.019036126144437,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.0307667722604262,0.0515307799530784,0.0186932247849236,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.0300110773838801,0.0498220759731474,0.0183801392667661,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0095195304632812,0.0058228714130439,2010,Senegal,DHS_2010,5,2010,0.0226745142024603,0.0324344461216743,0.0156974218417925,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.0287080383302024,0.0468748220322803,0.0177361790451407,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0518693495934385,0.0175157736719524,2012,Senegal,DHS_2012,5,2012,0.030538125502548,0.0418491987299531,0.0224188441003988,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.0274688456837516,0.0444666364541669,0.0168500053511485,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0507173344466855,0.0206440008474623,2014,Senegal,DHS_2014,5,2014,0.0273831389713841,0.0383864075240442,0.0195251476603161,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0471318568130569,0.0159558056368225,2015,Senegal,DHS_2015,5,2015,0.0326203656000682,0.0458596966363681,0.0231682655481336,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0063863889218213,0.006296034208625,2016,Senegal,DHS_2016,5,2016,0.0285503523546984,0.0417429328500035,0.0195898083956585,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0177321779799896,0.0068630554328922,2017,Senegal,DHS_2017,5,2017,0.0211020356013422,0.0310360527644374,0.0142277958690294,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0031638721146952,0.0032576602332384,2018,Senegal,DHS_2018,5,2018,0.0220793662220076,0.0340144416432076,0.014127641676076,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.0161071320420824,0.0070791879688773,2019,Senegal,DHS_2019,5,2019,0.0225822376000001,0.0355141384365854,0.0141350956595953,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.0217127976818811,0.0407191693830569,0.0111955830381277,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.0209359200341058,0.0411870735297612,0.0101870705712142,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.0201921613405656,0.0419477674253079,0.0091856405078923,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.0194787801703016,0.0429754700584068,0.0082155283115047,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.0187934300552052,0.044286081963996,0.0072923432886939,4
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.0181340886492835,0.0458715672799622,0.0064331304366933,4
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.3445797671810379,0.6378355590445716,0.1343864709747036,4
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.303332745688755,0.5766496166557262,0.1206880961623669,4
