subgroup,state,unmet_need,se.unmet_need,year,country,survey,dist.id,period.id,pred,pred_upper,pred_lower,model
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2009,,,2,2009,0.2611982161883003,0.3058284092785676,0.2201858287975825,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2428282957624221,0.0265214633010514,2010,Senegal,DHS_2010,2,2010,0.2634093219266221,0.2973571732215698,0.2314284634224434,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2011,,,2,2011,0.2706735038177323,0.3092561817505438,0.2357406628897798,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.3147215700933594,0.0275828696232699,2012,Senegal,DHS_2012,2,2012,0.278441436226583,0.3105094980295295,0.2492297598883857,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2013,,,2,2013,0.2635640064182105,0.2985995466915696,0.2321937019246524,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2427482249095465,0.0189657870551599,2014,Senegal,DHS_2014,2,2014,0.2495261363606682,0.2742871601461421,0.2265241838034643,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.256819741859986,0.0194505608091382,2015,Senegal,DHS_2015,2,2015,0.2409631973609881,0.2640770050857633,0.2195465862693616,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.204226906466635,0.0177548879270973,2016,Senegal,DHS_2016,2,2016,0.2218706197862731,0.2443367906862554,0.2007507846236052,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2149697086803742,0.0212337768380989,2017,Senegal,DHS_2017,2,2017,0.2152220443909103,0.2394110602877895,0.192843994880053,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.1882013908287559,0.0300568620947741,2018,Senegal,DHS_2018,2,2018,0.2097702110110336,0.2383066830104575,0.1839735817388703,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,0.2299172402152049,0.0301927053192696,2019,Senegal,DHS_2019,2,2019,0.2115157686397377,0.2448056428039869,0.1822991448965334,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2020,,,2,2020,0.2125510662611852,0.2587740277663929,0.1731625003422145,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2021,,,2,2021,0.2133348704834798,0.2699604379119314,0.166409021408605,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2022,,,2,2022,0.213959082529617,0.2796886026031204,0.1607953974126193,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2023,,,2,2023,0.2144262243892148,0.2884336005597795,0.1558581340439477,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2024,,,2,2024,0.2147368918790517,0.2964273705861001,0.1513919053391696,1
Age 25+:Parity 1+,Africa:Senegal:Sédhiou,,,2025,,,2,2025,0.2148914119574257,0.3037645229014174,0.1472025227412772,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1990,,,3,1990,0.2780980082649313,0.3672225587759234,0.2037261981507888,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1991,,,3,1991,0.2778206768810615,0.3580879318810335,0.2096842534787097,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1992,,,3,1992,0.2772482961499095,0.3479504696292815,0.2160133337644544,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2676767676767677,0.0436181439209306,1993,Senegal,DHS_1993,3,1993,0.2763181334121866,0.3361827937398475,0.2232151942437064,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1994,,,3,1994,0.2776454052882166,0.3424141809056547,0.2206339733070279,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1995,,,3,1995,0.2786058300053489,0.3467140823989433,0.2189677206901787,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1996,,,3,1996,0.2792642170402667,0.3496109354516436,0.2179240239954482,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1997,,,3,1997,0.2796224091270629,0.3511511437596902,0.2173529256392533,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1998,,,3,1998,0.2796818167086545,0.3513965167604302,0.2173149117452872,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,1999,,,3,1999,0.2794438865345867,0.3502770362146499,0.2177682147871206,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2000,,,3,2000,0.2789107060431713,0.3477660902670823,0.2187593842849647,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2001,,,3,2001,0.2780848755420287,0.3436962260864687,0.2204151917431073,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2002,,,3,2002,0.2769694340468988,0.3378710463130558,0.222887363550245,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2003,,,3,2003,0.275567297050459,0.3299282636435628,0.2265385936054633,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2004,,,3,2004,0.2738799629953564,0.319211292135542,0.232040412666038,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2552053547604694,0.0190019843808736,2005,Senegal,DHS_2005,3,2005,0.2720076760835294,0.3035070207216601,0.2417413108428408,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2006,,,3,2006,0.2731686339770408,0.3154000734241273,0.2338464421897784,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2007,,,3,2007,0.2741404322114614,0.3207060529292238,0.2313387380057693,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2008,,,3,2008,0.2748205469111288,0.3211574999590807,0.232270884620983,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2009,,,3,2009,0.2752089441453568,0.3165894865689564,0.2368277135071624,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2612737957908296,0.019735118841366,2010,Senegal,DHS_2010,3,2010,0.275276649888891,0.3044059217952404,0.2474544110404973,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2011,,,3,2011,0.2816487846899107,0.3188656371404273,0.2476098548673001,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.29631541953227,0.0280432384328904,2012,Senegal,DHS_2012,3,2012,0.2883594567425726,0.3208137707805517,0.2584684095395146,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2013,,,3,2013,0.2786766396118372,0.3164880781447993,0.2451393218940671,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.3114093650764419,0.0290551210994475,2014,Senegal,DHS_2014,3,2014,0.2694230817548149,0.3001826873595583,0.2420988107796284,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2717940971010843,0.0245190153754725,2015,Senegal,DHS_2015,3,2015,0.2543817397645879,0.282128506585532,0.2291829682382051,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2078354840721072,0.0328343162403817,2016,Senegal,DHS_2016,3,2016,0.2305709497017298,0.2578207636722203,0.205260171501483,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1897140979661466,0.0185775887079632,2017,Senegal,DHS_2017,3,2017,0.2159936086927446,0.2410033976649332,0.1924037266063246,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.2193874641328478,0.0270058955035561,2018,Senegal,DHS_2018,3,2018,0.2103002146955247,0.2384434999280604,0.1843176303093597,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,0.1794408378231849,0.0328379846167139,2019,Senegal,DHS_2019,3,2019,0.2078611762452897,0.2415197244627254,0.1772514495283485,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2020,,,3,2020,0.2094298819091823,0.2551999098639291,0.1693310483574809,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2021,,,3,2021,0.2106580861274202,0.2663879260923851,0.1633438090213799,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2022,,,3,2022,0.2116389648776517,0.2761786139057207,0.1582864355227594,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2023,,,3,2023,0.2123746628234494,0.2850445177133085,0.1537126704046609,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2024,,,3,2024,0.212865153915729,0.2930638740310594,0.1494719843106008,1
Age 25+:Parity 1+,Africa:Senegal:Tambacounda,,,2025,,,3,2025,0.2131103116258242,0.3003835868737488,0.1454386966005562,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1990,,,4,1990,0.3035601851586424,0.3847980118069835,0.2332081855070527,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1991,,,4,1991,0.3032075023074881,0.3739275907195454,0.2408790006973686,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1992,,,4,1992,0.3024914160019992,0.3612161192461368,0.2495945266543041,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2929061784897025,0.0254297897233824,1993,Senegal,DHS_1993,4,1993,0.3013473984364226,0.3451984616445023,0.2606794543043226,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1994,,,4,1994,0.3040894369430325,0.3586467878917763,0.2545201206541548,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1995,,,4,1995,0.3064012167063902,0.3682118816126282,0.2510155325901613,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1996,,,4,1996,0.3083505042719889,0.3752892142369418,0.2489254293154462,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1997,,,4,1997,0.3099347999994452,0.3802272849067971,0.2479218485884936,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1998,,,4,1998,0.3111513699022528,0.3833093102865635,0.2477536022097403,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,1999,,,4,1999,0.311998122180016,0.3845399882156877,0.2483809241328487,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2000,,,4,2000,0.3124741017465393,0.3839294385497774,0.2497945731367183,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2001,,,4,2001,0.3125795521063191,0.3813866033716901,0.2520774784794065,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2002,,,4,2002,0.3123162483932859,0.3766907907845209,0.2554344522260589,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2003,,,4,2003,0.3116880482506148,0.3694242792333956,0.2601916366711526,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2004,,,4,2004,0.3107040097865621,0.3587483802432941,0.2672251150777451,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.3138681563245692,0.0198615302000234,2005,Senegal,DHS_2005,4,2005,0.3095241986941838,0.3417488271304415,0.2793644980189401,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2006,,,4,2006,0.30245568523806,0.3465955591463862,0.2623308286520556,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2007,,,4,2007,0.2952976487719842,0.3434469655397248,0.2518904394146796,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2008,,,4,2008,0.2879002507821545,0.3348674366325168,0.2454784641212591,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2009,,,4,2009,0.280272884974395,0.3209124608686271,0.2430730269216291,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2672473354083917,0.0168522958119372,2010,Senegal,DHS_2010,4,2010,0.272406960771585,0.298742610310396,0.2474392750974449,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2011,,,4,2011,0.2682185529111662,0.303363186051049,0.2360102829442793,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2717122864038898,0.0292702536023059,2012,Senegal,DHS_2012,4,2012,0.2642830215641752,0.2946190283745381,0.2357402665628962,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2013,,,4,2013,0.2452813461690601,0.2783957830097935,0.2148745100858147,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2018115510707122,0.0170257169837667,2014,Senegal,DHS_2014,4,2014,0.227348089391112,0.2508235894788302,0.2048840231583008,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2496780192715965,0.0221530797921937,2015,Senegal,DHS_2015,4,2015,0.221607199445756,0.244494045623196,0.2003586060044904,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.2005004858161243,0.0183588559359675,2016,Senegal,DHS_2016,4,2016,0.2036233629018772,0.2252277723672775,0.1833823814754843,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.1758766864418579,0.0188226875483506,2017,Senegal,DHS_2017,4,2017,0.1925412008000683,0.2145868359514595,0.1718070967918369,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.1728779847859493,0.0216219273730646,2018,Senegal,DHS_2018,4,2018,0.1866416167720311,0.2110954348878602,0.1640530605424632,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,0.1924330070081779,0.0275112883313282,2019,Senegal,DHS_2019,4,2019,0.1875364410536435,0.2167090867864015,0.1613551352658898,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2020,,,4,2020,0.189223496297036,0.2303870387795323,0.1537302824752028,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2021,,,4,2021,0.1905622331590279,0.2413801075174244,0.14817618389591,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2022,,,4,2022,0.1916335633208631,0.2509770262190729,0.1435154671891161,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2023,,,4,2023,0.1924376527480707,0.2595852007324581,0.1393285123584568,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2024,,,4,2024,0.1929732166830467,0.2673553207730805,0.1354381221885659,1
Age 25+:Parity 1+,Africa:Senegal:Thiès,,,2025,,,4,2025,0.1932395162683451,0.2744503788080312,0.1317197386727738,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1990,,,5,1990,0.2766550564274062,0.3569808987521219,0.2090764801618412,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1991,,,5,1991,0.2766496907920323,0.3470435309209098,0.2163026170072511,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1992,,,5,1992,0.2766348002455613,0.3358476470637332,0.2247568811176367,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2857142857142857,0.0261099402107571,1993,Senegal,DHS_1993,5,1993,0.2765554248145795,0.3220692117069381,0.2355707266767468,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1994,,,5,1994,0.2761125616577002,0.3311775947308131,0.2274097664067938,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1995,,,5,1995,0.2756042032274836,0.3370812651227182,0.2218762475522588,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1996,,,5,1996,0.2750865086432656,0.3410248559537613,0.2179582453536935,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1997,,,5,1997,0.2745574612247978,0.3432926799825148,0.2152650280884143,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1998,,,5,1998,0.2740163519139482,0.3441265799768599,0.2136895849359483,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,1999,,,5,1999,0.2734628248216595,0.3435601312936195,0.2131201231009298,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2000,,,5,2000,0.2728969416938382,0.3416224294129579,0.2135409349487569,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2001,,,5,2001,0.2723188405544256,0.3382540143649407,0.2150205153737032,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2002,,,5,2002,0.2717288920585693,0.3332911688652763,0.2177369293966671,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2003,,,5,2003,0.2711275313154437,0.326353422620336,0.2219942127005347,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2004,,,5,2004,0.2705162493849887,0.3167870100837708,0.2284630801041395,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2623601962640978,0.0197264187657574,2005,Senegal,DHS_2005,5,2005,0.2700100633362977,0.3024073955294541,0.2394745075018311,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2006,,,5,2006,0.2690107832874682,0.3118228549972467,0.2299367070105344,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2007,,,5,2007,0.2681166551880819,0.3149393015757138,0.2259766708096612,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2008,,,5,2008,0.2672149321153418,0.3135240454460977,0.2256873185523488,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2009,,,5,2009,0.2663089234980288,0.3074107940870431,0.2292051789926649,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2733068534583197,0.0184969125014863,2010,Senegal,DHS_2010,5,2010,0.2654077104921084,0.2939217990301409,0.238990303887281,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2011,,,5,2011,0.2620561897428707,0.2995613107514726,0.2283552354858037,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2647076587093949,0.0439533015221248,2012,Senegal,DHS_2012,5,2012,0.2592890513655979,0.2941045057487645,0.2272449970738735,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2013,,,5,2013,0.2428158234837866,0.2798443646135742,0.2095070522073264,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2110687803054995,0.028635532118958,2014,Senegal,DHS_2014,5,2014,0.2275016106854189,0.2569782550721315,0.2002523685852017,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2223670969096061,0.0273759034038916,2015,Senegal,DHS_2015,5,2015,0.2174173669258708,0.2447125072417091,0.1922868253091213,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.1963339461337832,0.0255497257287268,2016,Senegal,DHS_2016,5,2016,0.2024020775079609,0.2284329636646683,0.1785546953443909,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.2153492609204582,0.0263852973199567,2017,Senegal,DHS_2017,5,2017,0.1942852975497378,0.220186113338525,0.1707633771712736,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.1972484855519313,0.0294975052532809,2018,Senegal,DHS_2018,5,2018,0.1842082463434572,0.2117423126885128,0.1592576412464216,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,0.135885482244829,0.0219524538027738,2019,Senegal,DHS_2019,5,2019,0.1773992688643299,0.2078062651804275,0.1497387681798774,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2020,,,5,2020,0.1775843752955171,0.2186723624915609,0.1416435556862424,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2021,,,5,2021,0.1776559985485942,0.2275136539111389,0.1355557929364055,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2022,,,5,2022,0.1777079718874888,0.2353411526798065,0.1304752788125824,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2023,,,5,2023,0.1777454109156746,0.2424758887327061,0.1260831430201145,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2024,,,5,2024,0.177770767114213,0.2491890400349559,0.1221785285528054,1
Age 25+:Parity 1+,Africa:Senegal:Ziguinchor,,,2025,,,5,2025,0.1777848549139279,0.2555240439067198,0.1186416025708392,1
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1990,,,6,1990,0.2375429797079368,0.3381159853840251,0.1560228839644604,1
Age 25+:Parity 1+,Africa:Senegal:Kédougou,,,1991,,,6,1991,0.2375100404944121,0.3312941894758724,0.1599098225599435,1
